year,date,avg_return_flop_k,accuracy_flop_k,avg_return_top_k,accuracy_top_k,overall_return,accuracy,flop_stocks,top_stocks
1998,1998-01-02,1.1366753806253465,0.8,0.1611414076862274,0.4,1.2978167883115739,0.6,"['PPW.N^L99', 'TMO.N', 'HLT.N^J07', 'HBOC.O^A99', 'OMC.N', 'SHW.N', 'JCI.N', 'PSKY.OQ', 'UIS.N', 'SWK.N']","['JP.N^D06', 'TFC.N', 'TRV.N', 'CFL.N^D98', 'GRN.N^L98', 'AGC.N^H01', 'SAF.N^I08', 'FRE.N^G10', 'WB.N^A09', 'BMET.OQ^J07']"
1998,1998-01-05,0.10117117437120755,0.5,0.1679609478726551,0.6,0.2691321222438626,0.55,"['OI.N', 'SHW.N', 'JCI.N', 'EMC.N^I16', 'NSI.N^H03', 'NSM.N^I11', 'AZA.N^F01', 'CL.N', 'EK.N^A12', 'ADBE.OQ']","['MKG.N^J00', 'JP.N^D06', 'TFC.N', 'HRC.N^C03', 'TRV.N', 'CNG.N^A00', 'GRN.N^L98', 'CFL.N^D98', 'WB.N^A09', 'AGC.N^H01']"
1998,1998-01-06,0.6693918462701532,0.5,-0.31526770437283436,0.5,0.3541241418973189,0.5,"['OI.N', 'RYI.N^J07', 'EMC.N^I16', 'ADSK.OQ', 'AZA.N^F01', 'BAY.N^H98', 'DCN.N^C06', 'XRX.OQ', 'HUM.N', 'HET.N^A08']","['TMO.N', 'BMET.OQ^J07', 'TRV.N', 'JP.N^D06', 'AON.N', 'TFC.N', 'WAI.N^H98', 'GRN.N^L98', 'JCI.N^I16', 'CVX.N']"
1998,1998-01-07,0.8349000636122929,0.7,0.4345982363444431,0.7,1.269498299956736,0.7,"['ADSK.OQ', 'HBOC.O^A99', 'DIGI.O^I98', 'PSKY.OQ', 'JCI.N', 'JAVA.OQ^B10', 'AZA.N^F01', 'DCN.N^C06', 'DRI.N', 'LDW.N^L00']","['TMO.N', 'HRB.N', 'WAI.N^H98', 'ECO.A^B03', 'B.N', 'OKE.N', 'BR.N^D06', 'MOB.N^K99', 'NOVL.OQ^D11', 'SHEL.N']"
1998,1998-01-08,0.5021134025422566,0.5,-1.1064464680957304,0.4,-0.6043330655534739,0.45,"['EK.N^A12', 'CBB.N^A98', 'UIS.N', 'FRO.N^I99', 'ADBE.OQ', 'PSKY.OQ', 'HBOC.O^A99', 'NAV.N^B07', 'BAY.N^H98', 'UK.N^B01']","['ECO.A^B03', 'OKE.N', 'AHM.N^J98', 'B.N', 'EFU.N^K00', 'GNT.N^G98', 'GDW.N^J06', 'TMO.N', 'CG.N^K00', 'PPW.N^L99']"
1998,1998-01-09,2.078224573385236,0.6,-1.9742413972030044,0.5,0.10398317618223141,0.55,"['BAY.N^H98', 'UIS.N', 'CBB.N^A98', 'NAV.N^B07', 'BDK.N^C10', 'PSKY.OQ', 'FDX.N', 'DCN.N^C06', 'UMG.N^F00', 'NMK.N^A02']","['AHM.N^J98', 'GNT.N^G98', 'GDW.N^J06', 'ECO.A^B03', 'TMO.N', 'OKE.N', 'PPW.N^L99', 'B.N', 'NCC.N^A09', 'CINF.OQ']"
1998,1998-01-12,0.45671922290822653,0.8,0.7355185996570347,0.5,1.1922378225652612,0.65,"['NMK.N^A02', 'UST.N^A09', 'AAPL.OQ', 'DCN.N^C06', 'UMG.N^F00', 'UIS.N', 'TCOMA.O^C99', 'ADBE.OQ', 'CNP.N', 'HBOC.O^A99']","['AHM.N^J98', 'GNT.N^G98', 'GDW.N^J06', 'CINF.OQ', 'TMO.N', 'OKE.N', 'B.N', 'FLE.N^A09', 'MDR.N^A20', 'CB.N^A16']"
1998,1998-01-13,-1.3955817260994343,0.4,2.7347607488236965,1.0,1.3391790227242621,0.7,"['UIS.N', 'BDK.N^C10', 'PSKY.OQ', 'BALL.N', 'UCC.N^D99', 'PCH.OQ', 'AAPL.OQ', 'NUE.N', 'FJ.N^K00', 'TNB.N^E12']","['WAI.N^H98', 'MDR.N^A20', 'FLE.N^A09', 'BAC.N^I98', 'ORCL.N', 'TUP.N^I24', 'PRD.N^J01', 'NEM.N', 'B.N', 'RDC.N^D19']"
1998,1998-01-14,0.03271888139453705,0.6,0.5038185953468756,0.5,0.5365374767414126,0.55,"['UIS.N', 'FJ.N^K00', 'BDK.N^C10', 'UCC.N^D99', 'RYI.N^J07', 'PSKY.OQ', 'TNB.N^E12', 'FRO.N^I99', 'AMP.N^D99', 'F.N']","['ROH.N^D09', 'NMK.N^A02', 'AZO.N', 'BSX.N', 'SAI.N^L98', 'FBF.N^D04', 'OWC.N^L02', 'MDT.N', 'BUD.N^K08', 'AIG.N']"
1998,1998-01-15,0.2532975036566484,0.4,-0.714284497581278,0.5,-0.4609869939246296,0.45,"['UIS.N', 'RYI.N^J07', 'F.N', 'B.N', 'EMC.N^I16', 'BAY.N^H98', 'DIGI.O^I98', 'COMS.OQ^D10', 'ANDW.OQ^A08', 'BMG.N^A01']","['AMGN.OQ', 'BSX.N', 'OWC.N^L02', 'JH.N^E07', 'EK.N^A12', 'ADBE.OQ', 'FITB.OQ', 'PPW.N^L99', 'SAI.N^L98', 'AIG.N']"
