year,date,avg_return_flop_k,accuracy_flop_k,avg_return_top_k,accuracy_top_k,overall_return,accuracy,flop_stocks,top_stocks
1998,1998-01-02,1.2706080639390742,1.0,0.3655721311769872,0.7,1.6361801951160615,0.85,"['TMO.N', 'ADBE.OQ', 'TJX.N', 'UIS.N', 'COST.OQ', 'OMC.N', 'DRI.N', 'IKN.N^K08', 'X.N^F25', 'USS.N^J98']","['RML.N^H06', 'B.N', 'JP.N^D06', 'CAG.N', 'AIT.N^J99', 'FRE.N^G10', 'NLC.N^L99', 'GPC.N', 'PPG.N', 'CTX.N^H09']"
1998,1998-01-05,0.5934191908430274,0.5,-0.362904415186459,0.5,0.23051477565656842,0.5,"['EMC.N^I16', 'AS.N^I99', 'OI.N', 'ADSK.OQ', 'BHMSQ.OB^A04', 'WOR', 'ANDW.OQ^A08', 'AMD.OQ', 'DIGI.O^I98', 'KM.N^L02']","['B.N', 'T.N^K05', 'ADP.OQ', 'MKG.N^J00', 'SNA.N', 'CNG.N^A00', 'DGN.N^J99', 'CAG.N', 'NLC.N^L99', 'APA.OQ']"
1998,1998-01-06,0.7062542815814558,0.7,-0.33459874478296825,0.5,0.3716555367984875,0.6,"['DIGI.O^I98', 'ADSK.OQ', 'HET.N^A08', 'OI.N', 'RYI.N^J07', 'SEG.N^K00', 'AZA.N^F01', 'FDC.N^I07', 'TXN.OQ', 'LSI.OQ^E14']","['B.N', 'APA.OQ', 'CAG.N', 'NEM.N', 'BMG.N^A01', 'BMET.OQ^J07', 'BKR.OQ', 'JCI.N^I16', 'TOY.N^G05', 'ECO.A^B03']"
1998,1998-01-07,0.6847026957293262,0.6,0.8646262889457239,0.7,1.54932898467505,0.65,"['ADSK.OQ', 'LDW.N^L00', 'HBOC.O^A99', 'JAVA.OQ^B10', 'WLL.N^C02', 'DGN.N^J99', 'WLA.N^F00', 'PSKY.OQ', 'NAV.N^B07', 'DCN.N^C06']","['B.N', 'ECO.A^B03', 'NOVL.OQ^D11', 'PDG.N^C06', 'BR.N^D06', 'BMG.N^A01', 'APA.OQ', 'WAI.N^H98', 'COMS.OQ^D10', 'UPR.N^G00']"
1998,1998-01-08,-0.1050919531082033,0.30000000000000004,-1.1767679795450536,0.4,-1.281859932653257,0.35,"['UIS.N', 'NAV.N^B07', 'CBB.N^A98', 'FRO.N^I99', 'NMK.N^A02', 'ADBE.OQ', 'FDX.N', 'EK.N^A12', 'BAY.N^H98', 'BMET.OQ^J07']","['AHM.N^J98', 'MDR.N^A20', 'ECO.A^B03', 'NSM.N^I11', 'CG.N^K00', 'EFU.N^K00', 'OKE.N', 'GNT.N^G98', 'GDW.N^J06', 'SEG.N^K00']"
1998,1998-01-09,2.80520204575707,0.8,-2.193429241015755,0.4,0.6117728047413151,0.6,"['BAY.N^H98', 'BMET.OQ^J07', 'UIS.N', 'NMK.N^A02', 'BDK.N^C10', 'BSX.N', 'PSKY.OQ', 'RYI.N^J07', 'X.N^F25', 'ASH.N']","['SEG.N^K00', 'AHM.N^J98', 'CHRS.OQ^F12', 'GNT.N^G98', 'MDR.N^A20', 'GDW.N^J06', 'RYC.N^H99', 'ORCL.N', 'CGP.N^A01', 'TMO.N']"
1998,1998-01-12,0.2991848860403413,0.8,-0.2755149256385344,0.4,0.02366996040180691,0.6,"['NMK.N^A02', 'UST.N^A09', 'AAPL.OQ', 'CAG.N', 'BLS.N^A07', 'DCN.N^C06', 'MIR.N^E00', 'BBWI.N', 'DRI.N', 'EXC.OQ']","['SEG.N^K00', 'GNT.N^G98', 'GDW.N^J06', 'MDR.N^A20', 'ORCL.N', 'PRD.N^J01', 'TXN.OQ', 'HP.N', 'HRC.N^C03', 'NEM.N']"
1998,1998-01-13,-1.0924393580025342,0.4,2.9281126970310125,0.9,1.8356733390284783,0.65,"['AAPL.OQ', 'UIS.N', 'PSKY.OQ', 'X.N^F25', 'WYE.N^J09', 'PH.N', 'TEK.N^K07', 'BDK.N^C10', 'SGP.N^K09', 'HET.N^A08']","['ECO.A^B03', 'NEM.N', 'ORCL.N', 'FDC.N^I07', 'WAI.N^H98', 'PRD.N^J01', 'COMS.OQ^D10', 'RML.N^H06', 'TUP.N^I24', 'KLAC.OQ']"
1998,1998-01-14,0.10419271111761226,0.7,0.40110701725905284,0.5,0.5052997283766651,0.6,"['PSKY.OQ', 'TNB.N^E12', 'BDK.N^C10', 'PH.N', 'KMB.OQ', 'HET.N^A08', 'PTC.OQ', 'UIS.N', 'DEC.N^F98', 'DELL.OQ^J13']","['AZO.N', 'ROH.N^D09', 'BSX.N', 'OWC.N^L02', 'SAI.N^L98', 'WMX.N^G98', 'CNG.N^A00', 'NMK.N^A02', 'SNA.N', 'N.N^K06']"
1998,1998-01-15,1.2823949503007523,0.8,-0.40202232277579225,0.5,0.8803726275249601,0.65,"['UIS.N', 'RYI.N^J07', 'HET.N^A08', 'STT.N', 'GDT.N^D06', 'LDW.N^L00', 'HAS.OQ', 'GNT.N^G98', 'PFE.N', 'SUN.N^J12']","['BSX.N', 'OWC.N^L02', 'EK.N^A12', 'JH.N^E07', 'AMGN.OQ', 'ADBE.OQ', 'ROH.N^D09', 'BALL.N', 'TEN.N^K22', 'RYC.N^H99']"
1998,1998-01-16,-0.3488583818016596,0.5,0.6202617150522922,0.4,0.2714033332506326,0.45,"['DEC.N^F98', 'AHM.N^J98', 'CBS.N^E00', 'AS.N^I99', 'MIR.N^E00', 'KBH.N', 'COMS.OQ^D10', 'B.N', 'SLB.N', 'DELL.OQ^J13']","['OWC.N^L02', 'EK.N^A12', 'AMGN.OQ', 'OI.N', 'JH.N^E07', 'DE.N', 'ADBE.OQ', 'LPX.N', 'PPW.N^L99', 'BALL.N']"
1998,1998-01-20,-0.07482084773519013,0.6,1.8797001920708332,0.8,1.804879344335643,0.7,"['B.N', 'AZO.N', 'DEC.N^F98', 'BDX.N', 'TJX.N', 'FRE.N^G10', 'BMG.N^A01', 'PD.N^C07', 'JAVA.OQ^B10', 'SLB.N']","['KLAC.OQ', 'SEG.N^K00', 'BGG.N^G20', 'OWC.N^L02', 'PBY.N^B16', 'MU.OQ', 'DOW.N^I17', 'AMD.OQ', 'DE.N', 'LSI.OQ^E14']"
1998,1998-01-21,0.7473117569570378,0.7,0.09096090573888391,0.7,0.8382726626959217,0.7,"['SGP.N^K09', 'DEC.N^F98', 'JAVA.OQ^B10', 'AZO.N', 'LPX.N', 'TIN.N^B12', 'STO.N^K98', 'WBA.OQ^H25', 'BSX.N', 'HLT.N^J07']","['RYC.N^H99', 'UST.N^A09', 'MO.N', 'PAS.N^C10', 'HPC.N^K08', 'FWC.N^K02', 'HON.OQ', 'TRW.N^L02', 'HCA.N^K06', 'SK.N^E98']"
1998,1998-01-22,1.7572440401956186,0.7,-0.4579990903301948,0.5,1.299244949865424,0.6,"['DEC.N^F98', 'MDP.N^L21', 'ANDW.OQ^A08', 'UIS.N', 'LUV.N', 'RVTY.N', 'SLB.N', 'HBOC.O^A99', 'MEA.N^A02', 'HAL.N']","['UST.N^A09', 'PLL.N^H15', 'MO.N', 'HPC.N^K08', 'PTC.OQ', 'CLX.N', 'KLAC.OQ', 'TKR.N', 'CA.OQ^K18', 'WFC.N^K98']"
1998,1998-01-23,-0.05853411711856974,0.30000000000000004,1.4089206941048664,0.9,1.3503865769862966,0.6,"['DEC.N^F98', 'BDX.N', 'ANDW.OQ^A08', 'MU.OQ', 'HET.N^A08', 'FJ.N^K00', 'WCOEQ.OQ^G02', 'PHA.N^D03', 'PH.N', 'SEG.N^K00']","['MO.N', 'KLAC.OQ', 'UST.N^A09', 'BAY.N^H98', 'WFC.N^K98', 'PTC.OQ', 'APA.OQ', 'NMK.N^A02', 'HSH.N^H14', 'PDG.N^C06']"
1998,1998-01-26,-1.0101181045126306,0.5,-0.3896207343648582,0.6,-1.399738838877489,0.55,"['DEC.N^F98', 'ANDW.OQ^A08', 'BDX.N', 'HET.N^A08', 'MU.OQ', 'WCOEQ.OQ^G02', 'AL.N^K07', 'CC.N^K08', 'RVTY.N', 'B.N']","['HI.N^C03', 'EFX.N', 'VO.N^L00', 'CBS.N^E00', 'SFA.N^B06', 'DIGI.O^I98', 'MO.N', 'HRC.N^C03', 'KBH.N', 'U.N^H02']"
1998,1998-01-27,-0.6921552513210121,0.4,0.9225477835474619,0.6,0.23039253222644984,0.5,"['DEC.N^F98', 'AL.N^K07', 'ANDW.OQ^A08', 'B.N', 'RVTY.N', 'BMG.N^A01', 'PDG.N^C06', 'S.N^C05', 'BDX.N', 'HM.N^L01']","['DIGI.O^I98', 'COST.OQ', 'HBOC.O^A99', 'GNT.N^G98', 'HI.N^C03', 'NT.N^A09', 'JH.N^E07', 'MIR.N^E00', 'TCOMA.O^C99', 'WMX.N^G98']"
1998,1998-01-28,-1.3850747885741876,0.19999999999999996,0.4667736943059969,0.4,-0.9183010942681907,0.3,"['DEC.N^F98', 'ANDW.OQ^A08', 'BMG.N^A01', 'RVTY.N', 'B.N', 'AL.N^K07', 'PDG.N^C06', 'MSFT.OQ', 'KRB.N^A06', 'PPG.N']","['GNT.N^G98', 'HP.N', 'TCOMA.O^C99', 'TLAB.OQ^L13', 'JH.N^E07', 'PPW.N^L99', 'CCU.N^G08', 'KLAC.OQ', 'UMG.N^F00', 'EXC.OQ']"
